bin	sub	contig	type	start	end	strand	prot	prot_abrv	prot_name	prot_db
OWC_1218	MazEF	OWC_1218_k121_15516165	cds	14604	14939	-	DLLNBM_12795		mRNA interferase	SO:0001217, UniRef:UniRef50_A0A2T4U1I1
OWC_1218	MazEF	OWC_1218_k121_15516165	cds	14940	15188	-	DLLNBM_12800		hypothetical protein	
OWC_1218	PfiAT	OWC_1218_k121_349996	cds	19494	19763	-	DLLNBM_17160		Plasmid stabilization system protein	SO:0001217, UniRef:UniRef50_M3A849
OWC_1218	PfiAT	OWC_1218_k121_349996	cds	19798	20112	-	DLLNBM_17165		Antitoxin	SO:0001217, UniRef:UniRef50_A0A973HMY1
OWC_1220	MazEF	OWC_1220_scaffold_14344	cds	899	1234	-	DPOJHA_08010		mRNA interferase	SO:0001217, UniRef:UniRef50_A0A2T4U1I1
OWC_1220	MazEF	OWC_1220_scaffold_14344	cds	1235	1483	-	DPOJHA_08015		hypothetical protein	PFAM:PF04014.22
OWC_1223	CAS_Cluster	OWC_1223_k121_21304279	cds	1852	2487	+	IFCNLF_10250		CRISPR-associated exonuclease Cas4	SO:0001217, UniRef:UniRef50_A0A1V6IVR8
OWC_1223	CAS_Cluster	OWC_1223_k121_21304279	cds	2484	3515	+	IFCNLF_10255		CRISPR-associated endonuclease Cas1 1	SO:0001217, UniRef:UniRef50_Q8KDC4
OWC_1223	CAS_Cluster	OWC_1223_k121_21304279	cds	3521	3811	+	IFCNLF_10260		CRISPR-associated endoribonuclease Cas2 1	SO:0001217, UniRef:UniRef50_Q2RL67
OWC_1230	MazEF	OWC_1230_scaffold_15713	cds	1294	1629	-	HDCCLA_10020		mRNA interferase	SO:0001217, UniRef:UniRef50_A0A2T4U1I1
OWC_1230	MazEF	OWC_1230_scaffold_15713	cds	1630	1878	-	HDCCLA_10025		hypothetical protein	PFAM:PF04014.22
OWC_1237	RM_Type_II	OWC_1237_k121_3557268	cds	801	1838	-	MOAJCM_03760		Restriction endonuclease	SO:0001217, UniRef:UniRef50_A8ZZM7
OWC_1237	RM_Type_II	OWC_1237_k121_3557268	cds	1819	4032	-	MOAJCM_03765		site-specific DNA-methyltransferase (adenine-specific)	SO:0001217, UniRef:UniRef50_A0A7X8YPG9
OWC_1237	RM_Type_I	OWC_1237_k121_4289151	cds	1332	4562	-	MOAJCM_04630		Type I restriction enzyme endonuclease subunit	SO:0001217, UniRef:UniRef50_A0A1V5Y893
OWC_1237	RM_Type_I	OWC_1237_k121_4289151	cds	4555	5838	-	MOAJCM_04635		Type I restriction modification DNA specificity domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1W9VU27
OWC_1237	RM_Type_I	OWC_1237_k121_4289151	cds	8546	10576	-	MOAJCM_04650		site-specific DNA-methyltransferase (adenine-specific)	SO:0001217, UniRef:UniRef50_A0A285BYP1
OWC_1237	AbiE	OWC_1237_k121_9163094	cds	573	1181	+	MOAJCM_08330		Transcriptional regulator	SO:0001217, UniRef:UniRef50_M5DUR9
OWC_1237	AbiE	OWC_1237_k121_9163094	cds	1178	2098	+	MOAJCM_08335		Nucleotidyl transferase AbiEii/AbiGii toxin family protein	SO:0001217, UniRef:UniRef50_A0A1J4ZYQ7
OWC_1237	BREX_III	OWC_1237_k121_13315155	cds	103	1329	+	MOAJCM_11155		DNA methylase	SO:0001217, UniRef:UniRef50_A0A6N6ZT91
OWC_1237	BREX_III	OWC_1237_k121_13315155	cds	4313	7171	+	MOAJCM_11170		Putative DEAD/DEAH box helicase	SO:0001217, UniRef:UniRef50_A0A378TZR8
OWC_1237	BREX_III	OWC_1237_k121_13315155	cds	7164	9167	+	MOAJCM_11175	pglZ	PglZ domain-containing protein	SO:0001217, UniRef:UniRef50_Q3JEZ0
OWC_1238	RM_Type_I	OWC_1238_scaffold00176	cds	20071	22758	+	CBPBJC_00455		site-specific DNA-methyltransferase (adenine-specific)	SO:0001217, UniRef:UniRef50_A0A1J1E211
OWC_1238	RM_Type_I	OWC_1238_scaffold00176	cds	24901	26139	+	CBPBJC_00465		Type I restriction modification DNA specificity domain-containing protein	SO:0001217, UniRef:UniRef50_A0A6G8TXJ4
OWC_1238	RM_Type_I	OWC_1238_scaffold00176	cds	31791	33212	+	CBPBJC_00485		Type I restriction enzyme endonuclease subunit	SO:0001217, UniRef:UniRef50_A0A352XJ25
OWC_1238	RM_Type_II	OWC_1238_scaffold00388	cds	38575	39813	+	CBPBJC_01350		site-specific DNA-methyltransferase (cytosine-N(4)-specific)	SO:0001217, UniRef:UniRef50_A0A947IBM9
OWC_1238	RM_Type_II	OWC_1238_scaffold00388	cds	39874	40353	+	CBPBJC_01355		DNA methylase	SO:0001217, UniRef:UniRef50_A0A1G1E492
OWC_1238	pAgo_SPARTA	OWC_1238_scaffold00521	cds	25108	26517	+	CBPBJC_01810		TIR domain-containing protein	SO:0001217, UniRef:UniRef50_Q74FQ3
OWC_1238	pAgo_SPARTA	OWC_1238_scaffold00521	cds	26510	28012	+	CBPBJC_01815		Protein argonaute	SO:0001217, UniRef:UniRef50_A0A085YYU1
OWC_1238	RM_Type_II	OWC_1238_scaffold00588	cds	29723	30988	+	CBPBJC_02380		DNA (cytosine-5-)-methyltransferase	SO:0001217, UniRef:UniRef50_A0A518KA13
OWC_1238	RM_Type_II	OWC_1238_scaffold00588	cds	31003	31938	+	CBPBJC_02385		DUF4928 domain-containing protein	SO:0001217, UniRef:UniRef50_K2AQ59
OWC_1238	RM_Type_II	OWC_1238_scaffold00660	cds	2761	5733	-	CBPBJC_02710		Histidine kinase	SO:0001217, UniRef:UniRef50_A0A5Q0BI20
OWC_1238	RM_Type_II	OWC_1238_scaffold00660	cds	5743	6867	-	CBPBJC_02715		Cytosine-specific methyltransferase	SO:0001217, UniRef:UniRef50_A0A514VIL2
OWC_1238	RM_Type_III	OWC_1238_scaffold00709	cds	15009	17588	-	CBPBJC_03320		Helicase ATP-binding domain-containing protein	SO:0001217, UniRef:UniRef50_E1YI09
OWC_1238	RM_Type_III	OWC_1238_scaffold00709	cds	17578	19533	-	CBPBJC_03325		site-specific DNA-methyltransferase (adenine-specific)	SO:0001217, UniRef:UniRef50_A0A833GNG2
OWC_1238	RM_Type_II	OWC_1238_scaffold01597	cds	13680	15674	-	CBPBJC_05975		HhH-GPD domain-containing protein	SO:0001217, UniRef:UniRef50_A0A972PA13
OWC_1238	RM_Type_II	OWC_1238_scaffold01597	cds	15647	16534	-	CBPBJC_05980		BstEII	SO:0001217, UniRef:UniRef50_R0C346, UniRef:UniRef90_A0A3D5R3C5
OWC_1238	CAS_Class1-Subtype-I-C	OWC_1238_scaffold02040	cds	8587	10761	+	CBPBJC_07195		CRISPR-associated endonuclease/helicase Cas3	SO:0001217, UniRef:UniRef50_A0A841HT76
OWC_1238	CAS_Class1-Subtype-I-C	OWC_1238_scaffold02040	cds	10772	11470	+	CBPBJC_07200	cas5c	type I-C CRISPR-associated protein Cas5c	GO:0003674, GO:0005575, GO:0043571, KEGG:K19119, SO:0001217, UniRef:UniRef50_Q746C2, UniRef:UniRef90_A0A1J5CYY1
OWC_1238	CAS_Class1-Subtype-I-C	OWC_1238_scaffold02040	cds	11463	13331	+	CBPBJC_07205		Type I-C CRISPR-associated protein Cas8c/Csd1	SO:0001217, UniRef:UniRef50_A0A2M7SKB4
OWC_1238	CAS_Class1-Subtype-I-C	OWC_1238_scaffold02040	cds	13354	14472	+	CBPBJC_07210		Type I-C CRISPR-associated protein Cas7/Csd2	SO:0001217, UniRef:UniRef50_A0A1V5XWQ0
OWC_1238	CAS_Class1-Subtype-I-C	OWC_1238_scaffold02040	cds	16296	16949	+	CBPBJC_07230		hypothetical protein	
OWC_1238	CAS_Class1-Subtype-I-C	OWC_1238_scaffold02040	cds	16946	17977	+	CBPBJC_07235		CRISPR-associated endonuclease Cas1 1	SO:0001217, UniRef:UniRef50_Q8KDC4
OWC_1238	CAS_Class1-Subtype-I-C	OWC_1238_scaffold02040	cds	17985	18275	+	CBPBJC_07240		CRISPR-associated endoribonuclease Cas2 3	SO:0001217, UniRef:UniRef50_Q2RW60
OWC_1238	RM_Type_IIG	OWC_1238_scaffold02277	cds	14022	17069	+	CBPBJC_07500		site-specific DNA-methyltransferase (adenine-specific)	SO:0001217, UniRef:UniRef50_A0A1M6H8A9
OWC_1238	AbiD	OWC_1238_scaffold02299	cds	2643	3203	+	CBPBJC_07535		hypothetical protein	
OWC_1238	Wadjet_I	OWC_1238_scaffold13219	cds	1062	2267	-	CBPBJC_11350	jetD	Wadjet protein JetD C-terminal domain-containing protein	SO:0001217, UniRef:UniRef50_A0A081NHH3
OWC_1238	Wadjet_I	OWC_1238_scaffold13219	cds	3176	5638	-	CBPBJC_11360		hypothetical protein	PFAM:PF13555.10
OWC_1238	Wadjet_I	OWC_1238_scaffold13219	cds	5622	6209	-	CBPBJC_11365		DUF4194 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A2H0DNW8
OWC_1238	Wadjet_I	OWC_1238_scaffold13219	cds	6222	7655	-	CBPBJC_11370		DUF3375 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1F4FFW8
OWC_1238	Gao_Qat	OWC_1238_scaffold14527	cds	1691	2428	-	CBPBJC_11415	tatD	TatD family deoxyribonuclease	SO:0001217, UniRef:UniRef50_A0A1V0US59
OWC_1238	Gao_Qat	OWC_1238_scaffold14527	cds	2441	3781	-	CBPBJC_11420		ATPase	SO:0001217, UniRef:UniRef50_A0A433Y5Q6
OWC_1238	Gao_Qat	OWC_1238_scaffold14527	cds	3783	4514	-	CBPBJC_11425		DUF5610 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0P6WKR7
OWC_1238	Gao_Qat	OWC_1238_scaffold14527	cds	4533	6503	-	CBPBJC_11430		KAP NTPase domain-containing protein	SO:0001217, UniRef:UniRef50_A0A257WS39
OWC_1238	CAS_Class1-Subtype-III-C	OWC_1238_scaffold19556	cds	2775	3983	-	CBPBJC_12010		hypothetical protein	
OWC_1238	CAS_Class1-Subtype-III-C	OWC_1238_scaffold19556	cds	3973	5013	-	CBPBJC_12015		hypothetical protein	
OWC_1238	CAS_Class1-Subtype-III-C	OWC_1238_scaffold19556	cds	5859	6641	-	CBPBJC_12025		hypothetical protein	
OWC_1238	CAS_Class1-Subtype-III-C	OWC_1238_scaffold34019	cds	469	1701	+	CBPBJC_12790		CRISPR-associated protein Cmr4	SO:0001217, UniRef:UniRef50_A0A0C1RSD5
OWC_1238	CAS_Class1-Subtype-III-C	OWC_1238_scaffold34019	cds	1703	2092	+	CBPBJC_12795		hypothetical protein	
OWC_1238	CAS_Class1-Subtype-III-C	OWC_1238_scaffold34019	cds	2092	3012	+	CBPBJC_12800		RAMP superfamily protein	SO:0001217, UniRef:UniRef50_A0A1V5CPB7
OWC_1238	CAS_Class1-Subtype-III-C	OWC_1238_scaffold34019	cds	3759	4748	+	CBPBJC_12810		RNA-directed DNA polymerase	SO:0001217, UniRef:UniRef50_F2NCL6
OWC_1240	SoFic	OWC_1240_k121_10602980	cds	5614	6750	+	LKJFHA_06305		Protein adenylyltransferase	SO:0001217, UniRef:UniRef50_A0A1B3DZN4
OWC_1241	SanaTA	OWC_1241_k121_277966	cds	573	1607	-	CCFOGF_00120		Nucleotidyl transferase AbiEii/AbiGii toxin family protein	SO:0001217, UniRef:UniRef50_A0A255HG72
OWC_1241	SanaTA	OWC_1241_k121_277966	cds	1604	2281	-	CCFOGF_00125		Type IV toxin-antitoxin system AbiEi family antitoxin domain-containing protein	SO:0001217, UniRef:UniRef50_A0A845I420
OWC_1241	RM_Type_II	OWC_1241_k121_6188822	cds	613	1242	+	CCFOGF_04545		Restriction endonuclease	SO:0001217, UniRef:UniRef50_Q6MU56
OWC_1241	RM_Type_II	OWC_1241_k121_6188822	cds	1239	2495	+	CCFOGF_04550		Methyltransferase	SO:0001217, UniRef:UniRef50_A0A9C9PNS7
OWC_1241	pAgo_S1A	OWC_1241_k121_7139599	cds	6234	9401	-	CCFOGF_04990		Protein argonaute	SO:0001217, UniRef:UniRef50_W0DK16
OWC_1241	Hna	OWC_1241_k121_7139599	cds	9394	12024	-	CCFOGF_04995		Helicase ATP-binding domain-containing protein	SO:0001217, UniRef:UniRef50_A0A841HQK6
OWC_1241	AbiE	OWC_1241_k121_9442710	cds	144	413	+	CCFOGF_05545		Transcriptional regulator AbiEi antitoxin N-terminal domain-containing protein	SO:0001217, UniRef:UniRef50_A0A5A7MTP4
OWC_1241	AbiE	OWC_1241_k121_9442710	cds	424	1341	+	CCFOGF_05550		Nucleotidyl transferase AbiEii/AbiGii toxin family protein	SO:0001217, UniRef:UniRef50_A0A351Z8G1
OWC_1242	SoFic	OWC_1242_k121_29804000	cds	1345	2502	-	AKMBBE_08580		Protein adenylyltransferase	SO:0001217, UniRef:UniRef50_A0A1B3DZN4
OWC_1243	AbiE	OWC_1243_k121_69619805	cds	1356	2375	+	FPHDOD_09015		Restriction endonuclease	SO:0001217, UniRef:UniRef50_A0A3A4XAA4
OWC_1243	AbiE	OWC_1243_k121_69619805	cds	2344	3213	+	FPHDOD_09020		Nucleotidyltransferase	SO:0001217, UniRef:UniRef50_A0A5K7YPN9
OWC_1245	PfiAT	OWC_1245_scaffold_2144	cds	5967	6296	-	GNPDFG_04685		Plasmid stabilization system protein	SO:0001217, UniRef:UniRef50_A0A1L1PI08
OWC_1245	PfiAT	OWC_1245_scaffold_2144	cds	6296	6571	-	GNPDFG_04690		Antitoxin	SO:0001217, UniRef:UniRef50_A0A0N0M2Q5
OWC_1245	PsyrTA	OWC_1245_scaffold_16968	cds	928	2193	-	GNPDFG_13690	dprA	DNA protecting protein DprA	SO:0001217, UniRef:UniRef50_C5BTJ3
OWC_1245	PsyrTA	OWC_1245_scaffold_16968	cds	2190	4286	-	GNPDFG_13695	recQ	RecQ familyATP-dependent DNA helicase	SO:0001217, UniRef:UniRef50_A0A377CT31
OWC_1250	Septu	OWC_1250_k121_11340250	cds	352	1626	+	MFCIKJ_03730		AAA ATPase	SO:0001217, UniRef:UniRef50_I7B5F0
OWC_1250	Septu	OWC_1250_k121_11340250	cds	1613	2296	+	MFCIKJ_03735		HNH domain-containing protein	SO:0001217, UniRef:UniRef50_F4KRW1
OWC_1255	PfiAT	OWC_1255_scaffold_6250	cds	7819	8094	+	JABEBF_04065		Antitoxin	SO:0001217, UniRef:UniRef50_A0A0N0M2Q5
OWC_1255	PfiAT	OWC_1255_scaffold_6250	cds	8094	8420	+	JABEBF_04070		Plasmid stabilization system protein	SO:0001217, UniRef:UniRef50_A0A1L1PI08
OWC_1255	RM_Type_II	OWC_1255_scaffold_38459	cds	552	1460	-	JABEBF_04790		hypothetical protein	PFAM:PF01170.22
OWC_1255	RM_Type_II	OWC_1255_scaffold_38459	cds	1465	2178	-	JABEBF_04795		Type-2 restriction enzyme PaeR7I	SO:0001217, UniRef:UniRef50_A0A1V6GE65
OWC_1256	RM_Type_I	OWC_1256_scaffold_9616	cds	107	3325	-	AOEBHN_05310		Type I restriction enzyme endonuclease subunit	SO:0001217, UniRef:UniRef50_A0A2X2YAC1
OWC_1256	RM_Type_I	OWC_1256_scaffold_9616	cds	3532	4500	-	AOEBHN_05315		Restriction endonuclease subunit S	SO:0001217, UniRef:UniRef50_A0A365U3M6
OWC_1256	RM_Type_I	OWC_1256_scaffold_9616	cds	5203	6774	-	AOEBHN_05325		site-specific DNA-methyltransferase (adenine-specific)	SO:0001217, UniRef:UniRef50_A0A971U859
OWC_1256	PfiAT	OWC_1256_scaffold_6591	cds	121	447	-	AOEBHN_11820		Plasmid stabilization system protein	SO:0001217, UniRef:UniRef50_A0A1L1PI08
OWC_1256	PfiAT	OWC_1256_scaffold_6591	cds	447	722	-	AOEBHN_11825		Antitoxin	SO:0001217, UniRef:UniRef50_A0A0N0M2Q5
OWC_1256	MazEF	OWC_1256_scaffold_328687	cds	1340	1675	-	AOEBHN_12445		mRNA interferase	SO:0001217, UniRef:UniRef50_A0A1C6AUB3
OWC_1256	MazEF	OWC_1256_scaffold_328687	cds	1676	1924	-	AOEBHN_12450		hypothetical protein	PFAM:PF04014.22
OWC_1256	CAS_Class1-Subtype-I-C	OWC_1256_scaffold_2856	cds	1255	1545	-	AOEBHN_17955		CRISPR-associated endoribonuclease Cas2 3	SO:0001217, UniRef:UniRef50_Q2RW60
OWC_1256	CAS_Class1-Subtype-I-C	OWC_1256_scaffold_2856	cds	1551	2582	-	AOEBHN_17960		CRISPR-associated endonuclease Cas1 1	SO:0001217, UniRef:UniRef50_Q8KDC4
OWC_1256	CAS_Class1-Subtype-I-C	OWC_1256_scaffold_2856	cds	2579	3211	-	AOEBHN_17965		CRISPR-associated exonuclease Cas4	SO:0001217, UniRef:UniRef50_A0A7T5VE99
OWC_1256	CAS_Class1-Subtype-I-C	OWC_1256_scaffold_2856	cds	4738	5832	-	AOEBHN_17980		Type I-C CRISPR-associated protein Cas7/Csd2	SO:0001217, UniRef:UniRef50_A0A2M8EDS3
OWC_1256	CAS_Class1-Subtype-I-C	OWC_1256_scaffold_2856	cds	5864	7654	-	AOEBHN_17985		CRISPR-associated protein, Csd1 family	SO:0001217, UniRef:UniRef50_A0A0U5ICW2
OWC_1256	CAS_Class1-Subtype-I-C	OWC_1256_scaffold_2856	cds	7651	8331	-	AOEBHN_17990		pre-crRNA processing endonuclease	SO:0001217, UniRef:UniRef50_Q39WR9
OWC_1256	CAS_Class1-Subtype-I-C	OWC_1256_scaffold_2856	cds	8353	10560	-	AOEBHN_17995		CRISPR-associated helicase Cas3	SO:0001217, UniRef:UniRef50_A0A963HTN4
OWC_1256	RM_Type_I	OWC_1256_scaffold_4510	cds	553	2907	+	AOEBHN_18175		type I site-specific deoxyribonuclease	SO:0001217, UniRef:UniRef50_A0A844H8D9
OWC_1256	RM_Type_I	OWC_1256_scaffold_4510	cds	3317	4870	+	AOEBHN_18180		site-specific DNA-methyltransferase (adenine-specific)	SO:0001217, UniRef:UniRef50_A0A450VS23
OWC_1256	RM_Type_I	OWC_1256_scaffold_4510	cds	4870	6081	+	AOEBHN_18185		Type I restriction modification DNA specificity domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1G1KRI2
OWC_1256	RM_Type_I	OWC_1256_scaffold_24348	cds	3431	4843	-	AOEBHN_20855		site-specific DNA-methyltransferase (adenine-specific)	EC:2.1.1.72, KEGG:K03427, SO:0001217, UniRef:UniRef50_A0A1F7XAC6, UniRef:UniRef90_A0A935PC87
OWC_1256	RM_Type_I	OWC_1256_scaffold_24348	cds	5036	6247	-	AOEBHN_20860		Helicase C-terminal domain-containing protein	SO:0001217, UniRef:UniRef50_A0A7C2SLP1
OWC_1259	MazEF	OWC_1259_k121_4165408	cds	1012	1254	+	MANFPA_00010		PpGpp-regulated growth inhibitor suppressor ChpR/MazE, putative	SO:0001217, UniRef:UniRef50_A3Z4J4
OWC_1259	MazEF	OWC_1259_k121_4165408	cds	1248	1595	+	MANFPA_00015		mRNA interferase	SO:0001217, UniRef:UniRef50_A0A3M1D6R5
OWC_1259	SoFic	OWC_1259_k121_3850505	cds	20	1189	-	MANFPA_01915		Protein adenylyltransferase	SO:0001217, UniRef:UniRef50_A0A160MY22
OWC_1260	PsyrTA	OWC_1260_scaffold_2505	cds	1914	7127	+	PAFJIK_01510		DNA 3'-5' helicase	SO:0001217, UniRef:UniRef50_D8F2I1
OWC_1260	PsyrTA	OWC_1260_scaffold_2505	cds	7814	9136	+	PAFJIK_01520	recG	ATP-dependent DNA helicase RecG	SO:0001217, UniRef:UniRef50_A0A7X4A431
OWC_1260	PsyrTA	OWC_1260_scaffold_2505	cds	9133	10398	+	PAFJIK_01525	dprA	DNA protecting protein DprA	SO:0001217, UniRef:UniRef50_C5BTJ3
OWC_1260	AbiE	OWC_1260_scaffold_10948	cds	273	1277	-	PAFJIK_11275		Nucleotidyl transferase AbiEii/AbiGii toxin family protein	SO:0001217, UniRef:UniRef50_A0A3A4WN62
OWC_1260	AbiE	OWC_1260_scaffold_10948	cds	1267	2061	-	PAFJIK_11280		hypothetical protein	PFAM:PF09407.14
OWC_1260	PfiAT	OWC_1260_scaffold_38543	cds	441	767	-	PAFJIK_21665		Plasmid stabilization system protein	SO:0001217, UniRef:UniRef50_A0A1L1PI08
OWC_1260	PfiAT	OWC_1260_scaffold_38543	cds	767	1042	-	PAFJIK_21670		Antitoxin	SO:0001217, UniRef:UniRef50_A0A0N0M2Q5
OWC_1262	PfiAT	OWC_1262_scaffold_4708	cds	73	396	-	EAOLKA_11120		Death on curing protein, Doc toxin	SO:0001217, UniRef:UniRef50_A0A6J4YKR3
OWC_1262	PfiAT	OWC_1262_scaffold_4708	cds	396	677	-	EAOLKA_11125		Antitoxin	SO:0001217, UniRef:UniRef50_A0A5K7YTH3
OWC_1265	MazEF	OWC_1265_k121_10760732	cds	1325	1576	+	AOIKKJ_00315	pbsX	PbsX family transcriptional regulator	SO:0001217, UniRef:UniRef50_C7LSS2, UniRef:UniRef90_A0A1F9LSX4
OWC_1265	MazEF	OWC_1265_k121_10760732	cds	1672	1968	+	AOIKKJ_00320		Type II toxin-antitoxin system PemK/MazF family toxin	SO:0001217, UniRef:UniRef50_A0A809SD43
OWC_1265	CAS_Cluster	OWC_1265_k121_4277707	cds	3027	3902	+	AOIKKJ_01110		RNA-directed DNA polymerase	SO:0001217, UniRef:UniRef50_A0A975GHP7
OWC_1265	CAS_Cluster	OWC_1265_k121_4277707	cds	3878	4162	+	AOIKKJ_01115		CRISPR-associated endoribonuclease Cas2	SO:0001217, UniRef:UniRef50_A0A975GQZ4
OWC_1265	CAS_Cluster	OWC_1265_k121_4277707	cds	4165	4536	+	AOIKKJ_01120		hypothetical protein	
OWC_1265	CAS_Cluster	OWC_1265_k121_4277707	cds	4484	5536	+	AOIKKJ_01125		CRISPR-associated endonuclease Cas1	SO:0001217, UniRef:UniRef50_A0A975GRX0
OWC_1265	SoFic	OWC_1265_k121_2552162	cds	22	1155	+	AOIKKJ_02080		Protein adenylyltransferase	SO:0001217, UniRef:UniRef50_A0A1B3DZN4
OWC_1265	CAS_Class1-Subtype-III-A	OWC_1265_k121_3099131	cds	1079	2632	-	AOIKKJ_03815		CRISPR system Cms protein Csm5	SO:0001217, UniRef:UniRef50_A0A1W9MDB1
OWC_1265	CAS_Class1-Subtype-III-A	OWC_1265_k121_3099131	cds	2625	3278	-	AOIKKJ_03820		hypothetical protein	
OWC_1265	MazEF	OWC_1265_k121_6101306	cds	2135	2389	+	AOIKKJ_04370		SpoVT-AbrB domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1R4H564
OWC_1265	MazEF	OWC_1265_k121_6101306	cds	2383	2682	+	AOIKKJ_04375		mRNA interferase	SO:0001217, UniRef:UniRef50_D8PG32
OWC_1265	AbiE	OWC_1265_k121_7908988	cds	122	1033	-	AOIKKJ_07180		Nucleotidyl transferase AbiEii/AbiGii toxin family protein	SO:0001217, UniRef:UniRef50_A0A1F2WIZ5
OWC_1265	AbiE	OWC_1265_k121_7908988	cds	1033	1659	-	AOIKKJ_07185		Transcriptional regulator	SO:0001217, UniRef:UniRef50_A0A2M7YVQ9
OWC_1265	SoFic	OWC_1265_k121_8426021	cds	1267	2391	+	AOIKKJ_07640		Protein adenylyltransferase	SO:0001217, UniRef:UniRef50_A0A846HWE5
OWC_1265	CAS_Class1-Subtype-III-A	OWC_1265_k121_1486856	cds	1017	1961	-	AOIKKJ_09000		CRISPR system Cms protein Csm4	SO:0001217, UniRef:UniRef50_A0A971ZMU2
OWC_1265	CAS_Class1-Subtype-III-A	OWC_1265_k121_1486856	cds	1970	2263	-	AOIKKJ_09005		hypothetical protein	
OWC_1265	CAS_Class1-Subtype-I-C	OWC_1265_k121_5232412	cds	7	900	+	AOIKKJ_09085		Type I-C CRISPR-associated protein Cas8c/Csd1	SO:0001217, UniRef:UniRef50_A0A4Y4D3M0
OWC_1265	CAS_Class1-Subtype-I-C	OWC_1265_k121_5232412	cds	939	2033	+	AOIKKJ_09090		Type I-C CRISPR-associated protein Cas7/Csd2	SO:0001217, UniRef:UniRef50_A0A2M8EDS3
OWC_1265	CAS_Class1-Subtype-I-C	OWC_1265_k121_5232412	cds	2210	2845	+	AOIKKJ_09095		hypothetical protein	PFAM:PF12705.11
OWC_1265	CAS_Class1-Subtype-I-C	OWC_1265_k121_5232412	cds	3484	3813	+	AOIKKJ_09110		Dna2/Cas4 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A956SVF2
OWC_1265	CAS_Class1-Subtype-I-C	OWC_1265_k121_5232412	cds	5202	6233	+	AOIKKJ_09125		CRISPR-associated endonuclease Cas1 1	SO:0001217, UniRef:UniRef50_Q8KDC4
OWC_1265	CAS_Class1-Subtype-I-C	OWC_1265_k121_5232412	cds	6242	6532	+	AOIKKJ_09130		CRISPR-associated endoribonuclease Cas2	SO:0001217, UniRef:UniRef50_Q72WF4
OWC_1265	MazEF	OWC_1265_k121_3746760	cds	2003	2341	-	AOIKKJ_09915		mRNA interferase	SO:0001217, UniRef:UniRef50_A0A1G5SJC8
OWC_1265	MazEF	OWC_1265_k121_3746760	cds	2341	2586	-	AOIKKJ_09920	mazE	Antitoxin MazE	SO:0001217, UniRef:UniRef50_A0A1L9P256
OWC_1267	Zorya_TypeI	OWC_1267_k121_2628239	cds	1392	3398	+	AKBLDA_02090		hypothetical protein	
OWC_1267	Zorya_TypeI	OWC_1267_k121_2628239	cds	3386	4087	+	AKBLDA_02095		OmpA-like domain-containing protein	SO:0001217, UniRef:UniRef50_A0A2R5ELK5
OWC_1267	Zorya_TypeI	OWC_1267_k121_2628239	cds	4102	5514	+	AKBLDA_02100		hypothetical protein	PFAM:PF15611.10
OWC_1269	MazEF	OWC_1269_k121_10700426	cds	4573	4803	+	ACPCGD_08520		SpoVT-AbrB domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0A7KGM6
OWC_1269	MazEF	OWC_1269_k121_10700426	cds	4800	5153	+	ACPCGD_08525		mRNA interferase	SO:0001217, UniRef:UniRef50_A0A3M1LUX7
OWC_1273	PfiAT	OWC_1273_k121_7550092	cds	4254	4535	+	CDIJLM_08355		Antitoxin	SO:0001217, UniRef:UniRef50_A0A1V4WGM1, UniRef:UniRef90_A0A2M8G9T9
OWC_1273	PfiAT	OWC_1273_k121_7550092	cds	4532	4864	+	CDIJLM_08360		Plasmid stabilization system	SO:0001217, UniRef:UniRef50_Q3AS05
OWC_1283	MazEF	OWC_1283_k121_8025066	cds	147	482	-	CJFGLA_12635		mRNA interferase	SO:0001217, UniRef:UniRef50_K9P7Q2
OWC_1283	MazEF	OWC_1283_k121_8025066	cds	476	724	-	CJFGLA_12640		SpoVT-AbrB domain-containing protein	SO:0001217, UniRef:UniRef50_A0A2D5ZLT8
OWC_1284	AbiE	OWC_1284_k121_2261776	cds	123	938	+	ELMKAK_01110		hypothetical protein	PFAM:PF13338.10
OWC_1284	AbiE	OWC_1284_k121_2261776	cds	935	1744	+	ELMKAK_01115		Nucleotidyl transferase AbiEii/AbiGii toxin family protein	SO:0001217, UniRef:UniRef50_A0A9D0GA66
OWC_1286	AbiE	OWC_1286_k121_10562837	cds	2559	3440	-	NPBGNP_01305		Nucleotidyltransferase	SO:0001217, UniRef:UniRef50_A0A143B4T2
OWC_1286	AbiE	OWC_1286_k121_10562837	cds	3403	3876	-	NPBGNP_01310		Transcriptional regulator	SO:0001217, UniRef:UniRef50_A0A353MH01
OWC_1294	PfiAT	OWC_1294_k121_1279315	cds	109	444	-	MDDDGI_02140		Plasmid stabilization system	SO:0001217, UniRef:UniRef50_Q3AS05
OWC_1294	PfiAT	OWC_1294_k121_1279315	cds	441	722	-	MDDDGI_02145		Antitoxin	SO:0001217, UniRef:UniRef50_A0A1V4WGM1
